BJ_5G,Santi-2G,BJ_2G,ARI_2G,VIVOFIBRA-1EB0,Santi-5G,Unnamed: 6,class,Lais,#NET-CLARO-WIFI,CLARO_2G46D856,ANA 2.4G,Rubens_2.4,INA ,plenna_inteligenti,Unnamed: 15,Familia,Unnamed: 17,VIVOFIBRA-FF20,InÃ¡ Corp,Cozinha da InÃ¡,((TURIS)),Maria_2G,BUCKER,AMNET85_8295,CLARO_2G92213C,Unnamed: 26,VIVOFIBRA-F7E8,((Internacional)),2G Lucineia,ALEXANDRE1,andre,Unnamed: 32,CLARO_2G743AC1,INA _EXT,CasadoTapeceiro,Unnamed: 36,"Living Room TV.v,","Gourmet TV.b,",Unnamed: 39,DIRECT-99-HP DeskJet 2700 series,PATRICIA 2G,APT1104,ROMEU_2g,,Ari,NET_2G5E3A5E,VIVOFIBRA-1404,CLARO_2G_403,VIVOFIBRA-1EB0-5G,LIGUE-IRAN,Apt_304_2.0,VIVOFIBRA-4CD1,Cozinha da In@ 2G,VIVO 1401,DECO MEIRATUBINO,Apt_304_2.0_EXT,CLARO_2G69D958
-74,-37.0,-72.0,-90.0,-82.0,-44.0,-100.0,g,-90.0,-92.0,-88.0,-100.0,-100.0,-94.0,-100.0,-100.0,-76.0,-100.0,-95.0,-90.0,-89.0,-100.0,-95.0,-89.0,-100.0,-94.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-91.0,-94.0,-95.0,-71.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-74,-37.0,-72.0,-90.0,-82.0,-43.0,-100.0,g,-90.0,-92.0,-88.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-95.0,-90.0,-89.0,-100.0,-95.0,-89.0,-100.0,-94.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-91.0,-94.0,-95.0,-71.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-73,-37.0,-69.0,-92.0,-81.0,-43.0,-100.0,g,-95.0,-94.0,-88.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-90.0,-90.0,-89.0,-100.0,-95.0,-89.0,-100.0,-94.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-91.0,-94.0,-95.0,-69.0,-100.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-37.0,-69.0,-92.0,-81.0,-40.0,-100.0,g,-95.0,-94.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-90.0,-90.0,-89.0,-100.0,-95.0,-89.0,-100.0,-94.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-91.0,-100.0,-95.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-37.0,-72.0,-92.0,-78.0,-43.0,-100.0,g,-95.0,-94.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-92.0,-85.0,-84.0,-100.0,-95.0,-89.0,-100.0,-94.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-91.0,-100.0,-88.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0,-100.0
-72,-37.0,-67.0,-92.0,-78.0,-43.0,-100.0,g,-95.0,-94.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-92.0,-85.0,-84.0,-100.0,-95.0,-89.0,-100.0,-94.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-91.0,-100.0,-88.0,-64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0,-100.0
-72,-38.0,-67.0,-92.0,-83.0,-43.0,-100.0,g,-95.0,-94.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-90.0,-100.0,-95.0,-89.0,-100.0,-94.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-91.0,-100.0,-88.0,-64.0,-90.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0,-100.0
-72,-38.0,-67.0,-92.0,-83.0,-43.0,-100.0,g,-95.0,-94.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-90.0,-100.0,-95.0,-89.0,-100.0,-94.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-91.0,-100.0,-88.0,-64.0,-90.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0,-100.0
-70,-38.0,-67.0,-92.0,-83.0,-40.0,-100.0,g,-95.0,-94.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-90.0,-100.0,-95.0,-89.0,-100.0,-94.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-91.0,-100.0,-88.0,-64.0,-90.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0,-100.0
-70,-38.0,-67.0,-92.0,-83.0,-40.0,-100.0,g,-95.0,-94.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-90.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-88.0,-64.0,-90.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0,-100.0
-71,-45.0,-59.0,-92.0,-75.0,-40.0,-100.0,g,-91.0,-94.0,-89.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-90.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-90.0,-59.0,-90.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0,-100.0
-71,-45.0,-59.0,-100.0,-75.0,-46.0,-100.0,g,-91.0,-91.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-90.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-59.0,-90.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0,-100.0
-73,-37.0,-63.0,-90.0,-77.0,-46.0,-100.0,g,-91.0,-91.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-90.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-64.0,-90.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0,-100.0
-73,-37.0,-63.0,-90.0,-77.0,-43.0,-100.0,g,-91.0,-91.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-90.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-64.0,-90.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-73,-33.0,-60.0,-89.0,-77.0,-43.0,-100.0,g,-91.0,-91.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-93.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-60.0,-90.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-73,-33.0,-60.0,-89.0,-77.0,-41.0,-100.0,g,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-93.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-60.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-73,-34.0,-69.0,-89.0,-84.0,-41.0,-100.0,g,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-93.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-71.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-73,-34.0,-69.0,-89.0,-84.0,-46.0,-100.0,g,-100.0,-91.0,-91.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-93.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-74,-32.0,-67.0,-89.0,-80.0,-46.0,-100.0,g,-100.0,-91.0,-92.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-100.0,-93.0,-90.0,-100.0,-95.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-74,-32.0,-67.0,-89.0,-80.0,-46.0,-100.0,g,-100.0,-91.0,-92.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-100.0,-93.0,-90.0,-100.0,-95.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-73,-32.0,-67.0,-89.0,-80.0,-46.0,-100.0,g,-100.0,-91.0,-92.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-100.0,-93.0,-90.0,-100.0,-95.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-32.0,-67.0,-89.0,-80.0,-41.0,-100.0,g,-100.0,-91.0,-92.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-100.0,-93.0,-90.0,-100.0,-95.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-34.0,-67.0,-89.0,-80.0,-41.0,-100.0,g,-100.0,-91.0,-92.0,-100.0,-100.0,-94.0,-100.0,-100.0,-86.0,-100.0,-100.0,-94.0,-92.0,-100.0,-93.0,-92.0,-100.0,-95.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-34.0,-67.0,-100.0,-80.0,-46.0,-100.0,g,-100.0,-92.0,-92.0,-100.0,-100.0,-94.0,-100.0,-100.0,-86.0,-100.0,-100.0,-94.0,-92.0,-100.0,-93.0,-92.0,-100.0,-95.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-29.0,-59.0,-92.0,-74.0,-39.0,-100.0,g,-100.0,-92.0,-92.0,-100.0,-100.0,-94.0,-100.0,-100.0,-86.0,-100.0,-100.0,-92.0,-94.0,-100.0,-93.0,-95.0,-100.0,-95.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-29.0,-59.0,-92.0,-74.0,-39.0,-100.0,g,-100.0,-92.0,-92.0,-100.0,-100.0,-94.0,-100.0,-100.0,-86.0,-100.0,-100.0,-92.0,-94.0,-100.0,-93.0,-95.0,-100.0,-95.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-69,-29.0,-64.0,-92.0,-88.0,-43.0,-100.0,g,-100.0,-92.0,-92.0,-91.0,-100.0,-92.0,-100.0,-100.0,-86.0,-100.0,-100.0,-93.0,-91.0,-100.0,-93.0,-90.0,-100.0,-95.0,-100.0,-95.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-95.0,-95.0,-65.0,-88.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-69,-29.0,-64.0,-92.0,-88.0,-43.0,-100.0,g,-100.0,-90.0,-100.0,-91.0,-100.0,-92.0,-100.0,-100.0,-86.0,-100.0,-100.0,-93.0,-91.0,-100.0,-100.0,-90.0,-100.0,-95.0,-100.0,-95.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-95.0,-95.0,-65.0,-88.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-71,-35.0,-71.0,-92.0,-92.0,-43.0,-100.0,g,-100.0,-92.0,-100.0,-91.0,-100.0,-92.0,-100.0,-100.0,-86.0,-100.0,-100.0,-91.0,-91.0,-100.0,-100.0,-90.0,-100.0,-95.0,-100.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-95.0,-95.0,-71.0,-88.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-71,-35.0,-62.0,-92.0,-77.0,-41.0,-100.0,g,-100.0,-92.0,-100.0,-91.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-91.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-95.0,-95.0,-63.0,-88.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-71,-33.0,-64.0,-92.0,-77.0,-41.0,-100.0,g,-92.0,-92.0,-100.0,-91.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-93.0,-95.0,-91.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-95.0,-91.0,-63.0,-88.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-71,-33.0,-64.0,-92.0,-77.0,-41.0,-100.0,g,-92.0,-92.0,-100.0,-91.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-93.0,-95.0,-91.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-95.0,-91.0,-63.0,-88.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-71,-33.0,-64.0,-92.0,-77.0,-41.0,-100.0,g,-92.0,-92.0,-100.0,-91.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-93.0,-95.0,-91.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-95.0,-91.0,-63.0,-88.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-70,-33.0,-64.0,-92.0,-77.0,-41.0,-100.0,g,-92.0,-92.0,-100.0,-91.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-93.0,-95.0,-91.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-91.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-95.0,-91.0,-63.0,-88.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-70,-34.0,-71.0,-92.0,-77.0,-42.0,-100.0,g,-92.0,-92.0,-100.0,-91.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-93.0,-95.0,-91.0,-100.0,-100.0,-93.0,-100.0,-88.0,-100.0,-86.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-95.0,-91.0,-71.0,-88.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-70,-34.0,-71.0,-92.0,-77.0,-42.0,-100.0,g,-92.0,-92.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-93.0,-95.0,-91.0,-100.0,-100.0,-93.0,-100.0,-88.0,-100.0,-86.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-71.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-71,-29.0,-77.0,-92.0,-74.0,-42.0,-100.0,g,-92.0,-92.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-93.0,-95.0,-91.0,-100.0,-100.0,-93.0,-100.0,-88.0,-100.0,-86.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-77.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-29.0,-77.0,-89.0,-74.0,-42.0,-100.0,g,-92.0,-90.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-93.0,-90.0,-89.0,-100.0,-100.0,-93.0,-100.0,-86.0,-100.0,-86.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-95.0,-77.0,-88.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-38.0,-73.0,-89.0,-72.0,-42.0,-100.0,g,-91.0,-92.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-93.0,-90.0,-90.0,-100.0,-100.0,-87.0,-100.0,-89.0,-100.0,-93.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-95.0,-73.0,-89.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-38.0,-73.0,-89.0,-72.0,-50.0,-100.0,g,-91.0,-92.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-90.0,-100.0,-100.0,-87.0,-100.0,-89.0,-100.0,-93.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-73.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-46.0,-66.0,-89.0,-81.0,-50.0,-100.0,g,-91.0,-89.0,-100.0,-93.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-93.0,-92.0,-94.0,-100.0,-100.0,-87.0,-100.0,-89.0,-100.0,-91.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-72.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-46.0,-66.0,-89.0,-81.0,-44.0,-100.0,g,-91.0,-89.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.0,-92.0,-94.0,-100.0,-100.0,-87.0,-100.0,-89.0,-100.0,-91.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-72.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-72,-31.0,-55.0,-91.0,-85.0,-44.0,-100.0,g,-91.0,-91.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.0,-92.0,-94.0,-100.0,-100.0,-87.0,-100.0,-89.0,-100.0,-91.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-57.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-70,-31.0,-55.0,-91.0,-85.0,-48.0,-100.0,g,-91.0,-91.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.0,-92.0,-94.0,-100.0,-100.0,-87.0,-100.0,-89.0,-100.0,-91.0,-95.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-89.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-70,-35.0,-60.0,-91.0,-89.0,-48.0,-100.0,g,-91.0,-94.0,-100.0,-93.0,-100.0,-91.0,-100.0,-100.0,-87.0,-100.0,-94.0,-92.0,-95.0,-100.0,-100.0,-90.0,-100.0,-94.0,-100.0,-91.0,-90.0,-100.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-59.0,-88.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-73,-35.0,-60.0,-91.0,-77.0,-48.0,-100.0,g,-100.0,-94.0,-100.0,-93.0,-100.0,-91.0,-100.0,-100.0,-87.0,-100.0,-94.0,-92.0,-95.0,-100.0,-100.0,-90.0,-100.0,-94.0,-100.0,-91.0,-90.0,-100.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-60.0,-88.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
-73,-47.0,-60.0,-95.0,-77.0,-48.0,-100.0,g,-100.0,-95.0,-100.0,-93.0,-100.0,-88.0,-100.0,-100.0,-87.0,-100.0,-94.0,-93.0,-95.0,-100.0,-100.0,-90.0,-100.0,-94.0,-100.0,-88.0,-90.0,-100.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-60.0,-88.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.0,-100.0,-100.0
